date,state,attribute,value,date_us
16/04/2020 0:00,Tasmania,Ventilator,0,16/04/2020
16/04/2020 0:00,Victoria,Hospital,36,16/04/2020
16/04/2020 0:00,Victoria,ICU,17,16/04/2020
16/04/2020 0:00,Victoria,Ventilator,9,16/04/2020
16/04/2020 0:00,Western Australia,Hospital,33,16/04/2020
16/04/2020 0:00,Western Australia,ICU,6,16/04/2020
16/04/2020 0:00,Western Australia,Ventilator,0,16/04/2020
17/04/2020 0:00,NA,Hospital,192,17/04/2020
17/04/2020 0:00,NA,ICU,60,17/04/2020
17/04/2020 0:00,NA,Ventilator,38,17/04/2020
17/04/2020 0:00,Australian Capital Territory,Hospital,2,17/04/2020
17/04/2020 0:00,Australian Capital Territory,ICU,1,17/04/2020
17/04/2020 0:00,Australian Capital Territory,Ventilator,0,17/04/2020
17/04/2020 0:00,New South Wales,Hospital,63,17/04/2020
17/04/2020 0:00,New South Wales,ICU,26,17/04/2020
17/04/2020 0:00,New South Wales,Ventilator,20,17/04/2020
17/04/2020 0:00,Northern Territory,Hospital,19,17/04/2020
17/04/2020 0:00,Northern Territory,ICU,0,17/04/2020
17/04/2020 0:00,Northern Territory,Ventilator,0,17/04/2020
17/04/2020 0:00,Queensland,Hospital,19,17/04/2020
17/04/2020 0:00,Queensland,ICU,11,17/04/2020
17/04/2020 0:00,Queensland,Ventilator,9,17/04/2020
17/04/2020 0:00,South Australia,Hospital,7,17/04/2020
17/04/2020 0:00,South Australia,ICU,1,17/04/2020
17/04/2020 0:00,South Australia,Ventilator,0,17/04/2020
17/04/2020 0:00,Tasmania,Hospital,16,17/04/2020
17/04/2020 0:00,Tasmania,ICU,2,17/04/2020
17/04/2020 0:00,Tasmania,Ventilator,0,17/04/2020
17/04/2020 0:00,Victoria,Hospital,32,17/04/2020
17/04/2020 0:00,Victoria,ICU,13,17/04/2020
17/04/2020 0:00,Victoria,Ventilator,9,17/04/2020
17/04/2020 0:00,Western Australia,Hospital,34,17/04/2020
17/04/2020 0:00,Western Australia,ICU,6,17/04/2020
17/04/2020 0:00,Western Australia,Ventilator,0,17/04/2020
18/04/2020 0:00,NA,Hospital,184,18/04/2020
18/04/2020 0:00,NA,ICU,56,18/04/2020
18/04/2020 0:00,NA,Ventilator,34,18/04/2020
18/04/2020 0:00,Australian Capital Territory,Hospital,1,18/04/2020
18/04/2020 0:00,Australian Capital Territory,ICU,1,18/04/2020
18/04/2020 0:00,Australian Capital Territory,Ventilator,0,18/04/2020
18/04/2020 0:00,New South Wales,Hospital,57,18/04/2020
18/04/2020 0:00,New South Wales,ICU,25,18/04/2020
18/04/2020 0:00,New South Wales,Ventilator,19,18/04/2020
18/04/2020 0:00,Northern Territory,Hospital,17,18/04/2020
18/04/2020 0:00,Northern Territory,ICU,0,18/04/2020
18/04/2020 0:00,Northern Territory,Ventilator,0,18/04/2020
18/04/2020 0:00,Queensland,Hospital,22,18/04/2020
18/04/2020 0:00,Queensland,ICU,9,18/04/2020
18/04/2020 0:00,Queensland,Ventilator,7,18/04/2020
18/04/2020 0:00,South Australia,Hospital,7,18/04/2020
18/04/2020 0:00,South Australia,ICU,1,18/04/2020
18/04/2020 0:00,South Australia,Ventilator,0,18/04/2020
18/04/2020 0:00,Tasmania,Hospital,17,18/04/2020
18/04/2020 0:00,Tasmania,ICU,2,18/04/2020
18/04/2020 0:00,Tasmania,Ventilator,0,18/04/2020
18/04/2020 0:00,Victoria,Hospital,30,18/04/2020
18/04/2020 0:00,Victoria,ICU,12,18/04/2020
18/04/2020 0:00,Victoria,Ventilator,8,18/04/2020
18/04/2020 0:00,Western Australia,Hospital,33,18/04/2020
18/04/2020 0:00,Western Australia,ICU,6,18/04/2020
18/04/2020 0:00,Western Australia,Ventilator,0,18/04/2020
19/04/2020 0:00,NA,Hospital,178,19/04/2020
19/04/2020 0:00,NA,ICU,48,19/04/2020
19/04/2020 0:00,NA,Ventilator,33,19/04/2020
19/04/2020 0:00,Australian Capital Territory,Hospital,1,19/04/2020
19/04/2020 0:00,Australian Capital Territory,ICU,0,19/04/2020
19/04/2020 0:00,Australian Capital Territory,Ventilator,0,19/04/2020
19/04/2020 0:00,New South Wales,Hospital,57,19/04/2020
19/04/2020 0:00,New South Wales,ICU,21,19/04/2020
19/04/2020 0:00,New South Wales,Ventilator,18,19/04/2020
19/04/2020 0:00,Northern Territory,Hospital,16,19/04/2020
19/04/2020 0:00,Northern Territory,ICU,0,19/04/2020
19/04/2020 0:00,Northern Territory,Ventilator,0,19/04/2020
19/04/2020 0:00,Queensland,Hospital,22,19/04/2020
19/04/2020 0:00,Queensland,ICU,8,19/04/2020
19/04/2020 0:00,Queensland,Ventilator,7,19/04/2020
19/04/2020 0:00,South Australia,Hospital,7,19/04/2020
19/04/2020 0:00,South Australia,ICU,1,19/04/2020
19/04/2020 0:00,South Australia,Ventilator,0,19/04/2020
19/04/2020 0:00,Tasmania,Hospital,18,19/04/2020
19/04/2020 0:00,Tasmania,ICU,2,19/04/2020
19/04/2020 0:00,Tasmania,Ventilator,0,19/04/2020
19/04/2020 0:00,Victoria,Hospital,29,19/04/2020
19/04/2020 0:00,Victoria,ICU,10,19/04/2020
19/04/2020 0:00,Victoria,Ventilator,8,19/04/2020
19/04/2020 0:00,Western Australia,Hospital,28,19/04/2020
19/04/2020 0:00,Western Australia,ICU,6,19/04/2020
19/04/2020 0:00,Western Australia,Ventilator,0,19/04/2020
20/04/2020 0:00,NA,Hospital,170,20/04/2020
20/04/2020 0:00,NA,ICU,49,20/04/2020
20/04/2020 0:00,NA,Ventilator,32,20/04/2020
20/04/2020 0:00,Australian Capital Territory,Hospital,1,20/04/2020
20/04/2020 0:00,Australian Capital Territory,ICU,0,20/04/2020
20/04/2020 0:00,Australian Capital Territory,Ventilator,0,20/04/2020
20/04/2020 0:00,New South Wales,Hospital,53,20/04/2020
20/04/2020 0:00,New South Wales,ICU,22,20/04/2020
20/04/2020 0:00,New South Wales,Ventilator,16,20/04/2020
20/04/2020 0:00,Northern Territory,Hospital,16,20/04/2020
20/04/2020 0:00,Northern Territory,ICU,0,20/04/2020
20/04/2020 0:00,Northern Territory,Ventilator,0,20/04/2020
20/04/2020 0:00,Queensland,Hospital,20,20/04/2020
20/04/2020 0:00,Queensland,ICU,7,20/04/2020
20/04/2020 0:00,Queensland,Ventilator,7,20/04/2020
20/04/2020 0:00,South Australia,Hospital,6,20/04/2020
20/04/2020 0:00,South Australia,ICU,1,20/04/2020
20/04/2020 0:00,South Australia,Ventilator,0,20/04/2020
20/04/2020 0:00,Tasmania,Hospital,19,20/04/2020
20/04/2020 0:00,Tasmania,ICU,2,20/04/2020
20/04/2020 0:00,Tasmania,Ventilator,0,20/04/2020
20/04/2020 0:00,Victoria,Hospital,28,20/04/2020
20/04/2020 0:00,Victoria,ICU,11,20/04/2020
20/04/2020 0:00,Victoria,Ventilator,9,20/04/2020
20/04/2020 0:00,Western Australia,Hospital,27,20/04/2020
20/04/2020 0:00,Western Australia,ICU,6,20/04/2020
20/04/2020 0:00,Western Australia,Ventilator,0,20/04/2020
21/04/2020 0:00,NA,Hospital,167,21/04/2020
21/04/2020 0:00,NA,ICU,47,21/04/2020
21/04/2020 0:00,NA,Ventilator,33,21/04/2020
21/04/2020 0:00,Australian Capital Territory,Hospital,1,21/04/2020
21/04/2020 0:00,Australian Capital Territory,ICU,0,21/04/2020
21/04/2020 0:00,Australian Capital Territory,Ventilator,0,21/04/2020
21/04/2020 0:00,New South Wales,Hospital,55,21/04/2020
21/04/2020 0:00,New South Wales,ICU,21,21/04/2020
21/04/2020 0:00,New South Wales,Ventilator,18,21/04/2020
21/04/2020 0:00,Northern Territory,Hospital,14,21/04/2020
21/04/2020 0:00,Northern Territory,ICU,0,21/04/2020
21/04/2020 0:00,Northern Territory,Ventilator,0,21/04/2020
21/04/2020 0:00,Queensland,Hospital,21,21/04/2020
21/04/2020 0:00,Queensland,ICU,7,21/04/2020
21/04/2020 0:00,Queensland,Ventilator,6,21/04/2020
21/04/2020 0:00,South Australia,Hospital,5,21/04/2020
21/04/2020 0:00,South Australia,ICU,1,21/04/2020
21/04/2020 0:00,South Australia,Ventilator,0,21/04/2020
21/04/2020 0:00,Tasmania,Hospital,17,21/04/2020
21/04/2020 0:00,Tasmania,ICU,1,21/04/2020
21/04/2020 0:00,Tasmania,Ventilator,0,21/04/2020
21/04/2020 0:00,Victoria,Hospital,28,21/04/2020
21/04/2020 0:00,Victoria,ICU,12,21/04/2020
21/04/2020 0:00,Victoria,Ventilator,9,21/04/2020
21/04/2020 0:00,Western Australia,Hospital,26,21/04/2020
21/04/2020 0:00,Western Australia,ICU,5,21/04/2020
21/04/2020 0:00,Western Australia,Ventilator,0,21/04/2020
22/04/2020 0:00,NA,Hospital,162,22/04/2020
22/04/2020 0:00,NA,ICU,47,22/04/2020
22/04/2020 0:00,NA,Ventilator,31,22/04/2020
22/04/2020 0:00,Australian Capital Territory,Hospital,1,22/04/2020
22/04/2020 0:00,Australian Capital Territory,ICU,0,22/04/2020
22/04/2020 0:00,Australian Capital Territory,Ventilator,0,22/04/2020
22/04/2020 0:00,New South Wales,Hospital,50,22/04/2020
22/04/2020 0:00,New South Wales,ICU,20,22/04/2020
22/04/2020 0:00,New South Wales,Ventilator,17,22/04/2020
22/04/2020 0:00,Northern Territory,Hospital,14,22/04/2020
22/04/2020 0:00,Northern Territory,ICU,0,22/04/2020
22/04/2020 0:00,Northern Territory,Ventilator,0,22/04/2020
22/04/2020 0:00,Queensland,Hospital,20,22/04/2020
22/04/2020 0:00,Queensland,ICU,7,22/04/2020
22/04/2020 0:00,Queensland,Ventilator,6,22/04/2020
22/04/2020 0:00,South Australia,Hospital,4,22/04/2020
22/04/2020 0:00,South Australia,ICU,1,22/04/2020
22/04/2020 0:00,South Australia,Ventilator,0,22/04/2020
22/04/2020 0:00,Tasmania,Hospital,18,22/04/2020
22/04/2020 0:00,Tasmania,ICU,1,22/04/2020
22/04/2020 0:00,Tasmania,Ventilator,0,22/04/2020
22/04/2020 0:00,Victoria,Hospital,30,22/04/2020
22/04/2020 0:00,Victoria,ICU,13,22/04/2020
22/04/2020 0:00,Victoria,Ventilator,8,22/04/2020
22/04/2020 0:00,Western Australia,Hospital,25,22/04/2020
22/04/2020 0:00,Western Australia,ICU,5,22/04/2020
22/04/2020 0:00,Western Australia,Ventilator,0,22/04/2020
23/04/2020 0:00,NA,Hospital,152,23/04/2020
23/04/2020 0:00,NA,ICU,46,23/04/2020
23/04/2020 0:00,NA,Ventilator,29,23/04/2020
23/04/2020 0:00,Australian Capital Territory,Hospital,1,23/04/2020
23/04/2020 0:00,Australian Capital Territory,ICU,0,23/04/2020
23/04/2020 0:00,Australian Capital Territory,Ventilator,0,23/04/2020
23/04/2020 0:00,New South Wales,Hospital,47,23/04/2020
23/04/2020 0:00,New South Wales,ICU,21,23/04/2020
23/04/2020 0:00,New South Wales,Ventilator,16,23/04/2020
23/04/2020 0:00,Northern Territory,Hospital,13,23/04/2020
23/04/2020 0:00,Northern Territory,ICU,0,23/04/2020
23/04/2020 0:00,Northern Territory,Ventilator,0,23/04/2020
23/04/2020 0:00,Queensland,Hospital,20,23/04/2020
23/04/2020 0:00,Queensland,ICU,7,23/04/2020
23/04/2020 0:00,Queensland,Ventilator,6,23/04/2020
23/04/2020 0:00,South Australia,Hospital,4,23/04/2020
23/04/2020 0:00,South Australia,ICU,2,23/04/2020
23/04/2020 0:00,South Australia,Ventilator,0,23/04/2020
23/04/2020 0:00,Tasmania,Hospital,16,23/04/2020
23/04/2020 0:00,Tasmania,ICU,1,23/04/2020
23/04/2020 0:00,Tasmania,Ventilator,0,23/04/2020
23/04/2020 0:00,Victoria,Hospital,27,23/04/2020
23/04/2020 0:00,Victoria,ICU,10,23/04/2020
23/04/2020 0:00,Victoria,Ventilator,7,23/04/2020
23/04/2020 0:00,Western Australia,Hospital,24,23/04/2020
23/04/2020 0:00,Western Australia,ICU,5,23/04/2020
23/04/2020 0:00,Western Australia,Ventilator,0,23/04/2020
24/04/2020 0:00,NA,Hospital,139,24/04/2020
24/04/2020 0:00,NA,ICU,42,24/04/2020
24/04/2020 0:00,NA,Ventilator,28,24/04/2020
24/04/2020 0:00,Australian Capital Territory,Hospital,1,24/04/2020
24/04/2020 0:00,Australian Capital Territory,ICU,0,24/04/2020
24/04/2020 0:00,Australian Capital Territory,Ventilator,0,24/04/2020
24/04/2020 0:00,New South Wales,Hospital,43,24/04/2020
24/04/2020 0:00,New South Wales,ICU,19,24/04/2020
24/04/2020 0:00,New South Wales,Ventilator,15,24/04/2020
24/04/2020 0:00,Northern Territory,Hospital,10,24/04/2020
24/04/2020 0:00,Northern Territory,ICU,0,24/04/2020
24/04/2020 0:00,Northern Territory,Ventilator,0,24/04/2020
24/04/2020 0:00,Queensland,Hospital,18,24/04/2020
24/04/2020 0:00,Queensland,ICU,6,24/04/2020
24/04/2020 0:00,Queensland,Ventilator,6,24/04/2020
24/04/2020 0:00,South Australia,Hospital,4,24/04/2020
24/04/2020 0:00,South Australia,ICU,2,24/04/2020
24/04/2020 0:00,South Australia,Ventilator,0,24/04/2020
24/04/2020 0:00,Tasmania,Hospital,16,24/04/2020
24/04/2020 0:00,Tasmania,ICU,0,24/04/2020
24/04/2020 0:00,Tasmania,Ventilator,0,24/04/2020
24/04/2020 0:00,Victoria,Hospital,27,24/04/2020
24/04/2020 0:00,Victoria,ICU,11,24/04/2020
24/04/2020 0:00,Victoria,Ventilator,7,24/04/2020
24/04/2020 0:00,Western Australia,Hospital,20,24/04/2020
24/04/2020 0:00,Western Australia,ICU,4,24/04/2020
24/04/2020 0:00,Western Australia,Ventilator,0,24/04/2020
25/04/2020 0:00,NA,Hospital,129,25/04/2020
25/04/2020 0:00,NA,ICU,43,25/04/2020
25/04/2020 0:00,NA,Ventilator,28,25/04/2020
25/04/2020 0:00,Australian Capital Territory,Hospital,1,25/04/2020
25/04/2020 0:00,Australian Capital Territory,ICU,1,25/04/2020
25/04/2020 0:00,Australian Capital Territory,Ventilator,0,25/04/2020
25/04/2020 0:00,New South Wales,Hospital,39,25/04/2020
25/04/2020 0:00,New South Wales,ICU,19,25/04/2020
25/04/2020 0:00,New South Wales,Ventilator,15,25/04/2020
25/04/2020 0:00,Northern Territory,Hospital,5,25/04/2020
25/04/2020 0:00,Northern Territory,ICU,0,25/04/2020
25/04/2020 0:00,Northern Territory,Ventilator,0,25/04/2020
25/04/2020 0:00,Queensland,Hospital,18,25/04/2020
25/04/2020 0:00,Queensland,ICU,6,25/04/2020
25/04/2020 0:00,Queensland,Ventilator,6,25/04/2020
25/04/2020 0:00,South Australia,Hospital,4,25/04/2020
25/04/2020 0:00,South Australia,ICU,2,25/04/2020
25/04/2020 0:00,South Australia,Ventilator,0,25/04/2020
25/04/2020 0:00,Tasmania,Hospital,14,25/04/2020
25/04/2020 0:00,Tasmania,ICU,0,25/04/2020
25/04/2020 0:00,Tasmania,Ventilator,0,25/04/2020
25/04/2020 0:00,Victoria,Hospital,24,25/04/2020
25/04/2020 0:00,Victoria,ICU,11,25/04/2020
25/04/2020 0:00,Victoria,Ventilator,7,25/04/2020
25/04/2020 0:00,Western Australia,Hospital,24,25/04/2020
25/04/2020 0:00,Western Australia,ICU,4,25/04/2020
25/04/2020 0:00,Western Australia,Ventilator,0,25/04/2020
26/04/2020 0:00,NA,Hospital,115,26/04/2020
26/04/2020 0:00,NA,ICU,43,26/04/2020
26/04/2020 0:00,NA,Ventilator,25,26/04/2020
26/04/2020 0:00,Australian Capital Territory,Hospital,1,26/04/2020
26/04/2020 0:00,Australian Capital Territory,ICU,1,26/04/2020
26/04/2020 0:00,Australian Capital Territory,Ventilator,0,26/04/2020
26/04/2020 0:00,New South Wales,Hospital,37,26/04/2020
26/04/2020 0:00,New South Wales,ICU,19,26/04/2020
26/04/2020 0:00,New South Wales,Ventilator,15,26/04/2020
26/04/2020 0:00,Northern Territory,Hospital,5,26/04/2020
26/04/2020 0:00,Northern Territory,ICU,0,26/04/2020
26/04/2020 0:00,Northern Territory,Ventilator,0,26/04/2020
26/04/2020 0:00,Queensland,Hospital,18,26/04/2020
26/04/2020 0:00,Queensland,ICU,6,26/04/2020
26/04/2020 0:00,Queensland,Ventilator,5,26/04/2020
26/04/2020 0:00,South Australia,Hospital,4,26/04/2020
26/04/2020 0:00,South Australia,ICU,2,26/04/2020
26/04/2020 0:00,South Australia,Ventilator,0,26/04/2020
26/04/2020 0:00,Tasmania,Hospital,13,26/04/2020
26/04/2020 0:00,Tasmania,ICU,1,26/04/2020
26/04/2020 0:00,Tasmania,Ventilator,0,26/04/2020
26/04/2020 0:00,Victoria,Hospital,21,26/04/2020
26/04/2020 0:00,Victoria,ICU,10,26/04/2020
26/04/2020 0:00,Victoria,Ventilator,5,26/04/2020
26/04/2020 0:00,Western Australia,Hospital,16,26/04/2020
26/04/2020 0:00,Western Australia,ICU,4,26/04/2020
26/04/2020 0:00,Western Australia,Ventilator,0,26/04/2020
27/04/2020 0:00,NA,Hospital,113,27/04/2020
27/04/2020 0:00,NA,ICU,44,27/04/2020
27/04/2020 0:00,NA,Ventilator,27,27/04/2020
27/04/2020 0:00,Australian Capital Territory,Hospital,1,27/04/2020
27/04/2020 0:00,Australian Capital Territory,ICU,1,27/04/2020
27/04/2020 0:00,Australian Capital Territory,Ventilator,0,27/04/2020
27/04/2020 0:00,New South Wales,Hospital,35,27/04/2020
27/04/2020 0:00,New South Wales,ICU,19,27/04/2020
27/04/2020 0:00,New South Wales,Ventilator,15,27/04/2020
27/04/2020 0:00,Northern Territory,Hospital,5,27/04/2020
27/04/2020 0:00,Northern Territory,ICU,0,27/04/2020
27/04/2020 0:00,Northern Territory,Ventilator,0,27/04/2020
27/04/2020 0:00,Queensland,Hospital,15,27/04/2020
27/04/2020 0:00,Queensland,ICU,6,27/04/2020
27/04/2020 0:00,Queensland,Ventilator,6,27/04/2020
27/04/2020 0:00,South Australia,Hospital,4,27/04/2020
27/04/2020 0:00,South Australia,ICU,2,27/04/2020
27/04/2020 0:00,South Australia,Ventilator,0,27/04/2020
27/04/2020 0:00,Tasmania,Hospital,14,27/04/2020
27/04/2020 0:00,Tasmania,ICU,1,27/04/2020
27/04/2020 0:00,Tasmania,Ventilator,0,27/04/2020
27/04/2020 0:00,Victoria,Hospital,23,27/04/2020
27/04/2020 0:00,Victoria,ICU,11,27/04/2020
27/04/2020 0:00,Victoria,Ventilator,6,27/04/2020
27/04/2020 0:00,Western Australia,Hospital,16,27/04/2020
27/04/2020 0:00,Western Australia,ICU,4,27/04/2020
27/04/2020 0:00,Western Australia,Ventilator,0,27/04/2020
28/04/2020 0:00,NA,Hospital,110,28/04/2020
28/04/2020 0:00,NA,ICU,43,28/04/2020
28/04/2020 0:00,NA,Ventilator,27,28/04/2020
28/04/2020 0:00,Australian Capital Territory,Hospital,1,28/04/2020
28/04/2020 0:00,Australian Capital Territory,ICU,1,28/04/2020
28/04/2020 0:00,Australian Capital Territory,Ventilator,0,28/04/2020
28/04/2020 0:00,New South Wales,Hospital,33,28/04/2020
28/04/2020 0:00,New South Wales,ICU,19,28/04/2020
28/04/2020 0:00,New South Wales,Ventilator,15,28/04/2020
28/04/2020 0:00,Northern Territory,Hospital,5,28/04/2020
28/04/2020 0:00,Northern Territory,ICU,0,28/04/2020
28/04/2020 0:00,Northern Territory,Ventilator,0,28/04/2020
28/04/2020 0:00,Queensland,Hospital,14,28/04/2020
28/04/2020 0:00,Queensland,ICU,6,28/04/2020
28/04/2020 0:00,Queensland,Ventilator,6,28/04/2020
28/04/2020 0:00,South Australia,Hospital,4,28/04/2020
28/04/2020 0:00,South Australia,ICU,2,28/04/2020
28/04/2020 0:00,South Australia,Ventilator,0,28/04/2020
28/04/2020 0:00,Tasmania,Hospital,14,28/04/2020
28/04/2020 0:00,Tasmania,ICU,0,28/04/2020
28/04/2020 0:00,Tasmania,Ventilator,0,28/04/2020
28/04/2020 0:00,Victoria,Hospital,23,28/04/2020
28/04/2020 0:00,Victoria,ICU,11,28/04/2020
28/04/2020 0:00,Victoria,Ventilator,6,28/04/2020
28/04/2020 0:00,Western Australia,Hospital,16,28/04/2020
28/04/2020 0:00,Western Australia,ICU,4,28/04/2020
28/04/2020 0:00,Western Australia,Ventilator,0,28/04/2020
29/04/2020 0:00,NA,Hospital,94,29/04/2020
29/04/2020 0:00,NA,ICU,38,29/04/2020
29/04/2020 0:00,NA,Ventilator,26,29/04/2020
29/04/2020 0:00,Australian Capital Territory,Hospital,0,29/04/2020
29/04/2020 0:00,Australian Capital Territory,ICU,0,29/04/2020
29/04/2020 0:00,Australian Capital Territory,Ventilator,0,29/04/2020
29/04/2020 0:00,New South Wales,Hospital,28,29/04/2020
29/04/2020 0:00,New South Wales,ICU,17,29/04/2020
29/04/2020 0:00,New South Wales,Ventilator,14,29/04/2020
29/04/2020 0:00,Northern Territory,Hospital,3,29/04/2020
29/04/2020 0:00,Northern Territory,ICU,0,29/04/2020
29/04/2020 0:00,Northern Territory,Ventilator,0,29/04/2020
29/04/2020 0:00,Queensland,Hospital,12,29/04/2020
29/04/2020 0:00,Queensland,ICU,6,29/04/2020
29/04/2020 0:00,Queensland,Ventilator,6,29/04/2020
29/04/2020 0:00,South Australia,Hospital,4,29/04/2020
29/04/2020 0:00,South Australia,ICU,2,29/04/2020
29/04/2020 0:00,South Australia,Ventilator,0,29/04/2020
29/04/2020 0:00,Tasmania,Hospital,14,29/04/2020
29/04/2020 0:00,Tasmania,ICU,0,29/04/2020
29/04/2020 0:00,Tasmania,Ventilator,0,29/04/2020
29/04/2020 0:00,Victoria,Hospital,19,29/04/2020
29/04/2020 0:00,Victoria,ICU,9,29/04/2020
29/04/2020 0:00,Victoria,Ventilator,6,29/04/2020
29/04/2020 0:00,Western Australia,Hospital,14,29/04/2020
29/04/2020 0:00,Western Australia,ICU,4,29/04/2020
29/04/2020 0:00,Western Australia,Ventilator,0,29/04/2020
30/04/2020 0:00,NA,Hospital,89,30/04/2020
30/04/2020 0:00,NA,ICU,34,30/04/2020
30/04/2020 0:00,NA,Ventilator,22,30/04/2020
30/04/2020 0:00,Australian Capital Territory,Hospital,0,30/04/2020
30/04/2020 0:00,Australian Capital Territory,ICU,0,30/04/2020
30/04/2020 0:00,Australian Capital Territory,Ventilator,0,30/04/2020
30/04/2020 0:00,New South Wales,Hospital,27,30/04/2020
30/04/2020 0:00,New South Wales,ICU,15,30/04/2020
30/04/2020 0:00,New South Wales,Ventilator,13,30/04/2020
30/04/2020 0:00,Northern Territory,Hospital,3,30/04/2020
30/04/2020 0:00,Northern Territory,ICU,0,30/04/2020
30/04/2020 0:00,Northern Territory,Ventilator,0,30/04/2020
30/04/2020 0:00,Queensland,Hospital,11,30/04/2020
30/04/2020 0:00,Queensland,ICU,6,30/04/2020
30/04/2020 0:00,Queensland,Ventilator,4,30/04/2020
30/04/2020 0:00,South Australia,Hospital,3,30/04/2020
30/04/2020 0:00,South Australia,ICU,1,30/04/2020
30/04/2020 0:00,South Australia,Ventilator,0,30/04/2020
30/04/2020 0:00,Tasmania,Hospital,14,30/04/2020
30/04/2020 0:00,Tasmania,ICU,0,30/04/2020
30/04/2020 0:00,Tasmania,Ventilator,0,30/04/2020
30/04/2020 0:00,Victoria,Hospital,18,30/04/2020
30/04/2020 0:00,Victoria,ICU,9,30/04/2020
30/04/2020 0:00,Victoria,Ventilator,5,30/04/2020
30/04/2020 0:00,Western Australia,Hospital,13,30/04/2020
30/04/2020 0:00,Western Australia,ICU,3,30/04/2020
30/04/2020 0:00,Western Australia,Ventilator,0,30/04/2020
1/05/2020 0:00,NA,Hospital,83,1/05/2020
1/05/2020 0:00,NA,ICU,29,1/05/2020
1/05/2020 0:00,NA,Ventilator,21,1/05/2020
1/05/2020 0:00,Australian Capital Territory,Hospital,0,1/05/2020
1/05/2020 0:00,Australian Capital Territory,ICU,0,1/05/2020
1/05/2020 0:00,Australian Capital Territory,Ventilator,0,1/05/2020
1/05/2020 0:00,New South Wales,Hospital,27,1/05/2020
1/05/2020 0:00,New South Wales,ICU,14,1/05/2020
1/05/2020 0:00,New South Wales,Ventilator,12,1/05/2020
1/05/2020 0:00,Northern Territory,Hospital,3,1/05/2020
1/05/2020 0:00,Northern Territory,ICU,0,1/05/2020
1/05/2020 0:00,Northern Territory,Ventilator,0,1/05/2020
1/05/2020 0:00,Queensland,Hospital,11,1/05/2020
1/05/2020 0:00,Queensland,ICU,4,1/05/2020
1/05/2020 0:00,Queensland,Ventilator,4,1/05/2020
1/05/2020 0:00,South Australia,Hospital,3,1/05/2020
1/05/2020 0:00,South Australia,ICU,1,1/05/2020
1/05/2020 0:00,South Australia,Ventilator,0,1/05/2020
1/05/2020 0:00,Tasmania,Hospital,12,1/05/2020
1/05/2020 0:00,Tasmania,ICU,0,1/05/2020
1/05/2020 0:00,Tasmania,Ventilator,0,1/05/2020
1/05/2020 0:00,Victoria,Hospital,16,1/05/2020
