state,state_abbrev,date_us,Attribute,Value
Australian Capital Territory,ACT,17/02/2020,icu_cum,0
Australian Capital Territory,ACT,17/02/2020,vent_cum,0
Northern Territory,NT,17/02/2020,hosp_cum,0
Northern Territory,NT,17/02/2020,icu_cum,0
Northern Territory,NT,17/02/2020,vent_cum,0
Tasmania,TAS,17/02/2020,hosp_cum,0
Tasmania,TAS,17/02/2020,icu_cum,0
Tasmania,TAS,17/02/2020,vent_cum,0
Western Australia,WA,17/02/2020,hosp_cum,0
Western Australia,WA,17/02/2020,icu_cum,0
Western Australia,WA,17/02/2020,vent_cum,0
South Australia,SA,17/02/2020,hosp_cum,0
South Australia,SA,17/02/2020,icu_cum,0
South Australia,SA,17/02/2020,vent_cum,0
New South Wales,NSW,17/02/2020,hosp_cum,0
New South Wales,NSW,17/02/2020,icu_cum,0
New South Wales,NSW,17/02/2020,vent_cum,0
Victoria,VIC,17/02/2020,hosp_cum,0
Victoria,VIC,17/02/2020,icu_cum,0
Victoria,VIC,17/02/2020,vent_cum,0
Queensland,QLD,17/02/2020,hosp_cum,0
Queensland,QLD,17/02/2020,icu_cum,0
Queensland,QLD,17/02/2020,vent_cum,0
Australian Capital Territory,ACT,18/02/2020,hosp_cum,0
Australian Capital Territory,ACT,18/02/2020,icu_cum,0
Australian Capital Territory,ACT,18/02/2020,vent_cum,0
Northern Territory,NT,18/02/2020,hosp_cum,0
Northern Territory,NT,18/02/2020,icu_cum,0
Northern Territory,NT,18/02/2020,vent_cum,0
Tasmania,TAS,18/02/2020,hosp_cum,0
Tasmania,TAS,18/02/2020,icu_cum,0
Tasmania,TAS,18/02/2020,vent_cum,0
Western Australia,WA,18/02/2020,hosp_cum,0
Western Australia,WA,18/02/2020,icu_cum,0
Western Australia,WA,18/02/2020,vent_cum,0
South Australia,SA,18/02/2020,hosp_cum,0
South Australia,SA,18/02/2020,icu_cum,0
South Australia,SA,18/02/2020,vent_cum,0
New South Wales,NSW,18/02/2020,hosp_cum,0
New South Wales,NSW,18/02/2020,icu_cum,0
New South Wales,NSW,18/02/2020,vent_cum,0
Victoria,VIC,18/02/2020,hosp_cum,0
Victoria,VIC,18/02/2020,icu_cum,0
Victoria,VIC,18/02/2020,vent_cum,0
Queensland,QLD,18/02/2020,hosp_cum,0
Queensland,QLD,18/02/2020,icu_cum,0
Queensland,QLD,18/02/2020,vent_cum,0
Australian Capital Territory,ACT,19/02/2020,hosp_cum,0
Australian Capital Territory,ACT,19/02/2020,icu_cum,0
Australian Capital Territory,ACT,19/02/2020,vent_cum,0
Northern Territory,NT,19/02/2020,hosp_cum,0
Northern Territory,NT,19/02/2020,icu_cum,0
Northern Territory,NT,19/02/2020,vent_cum,0
Tasmania,TAS,19/02/2020,hosp_cum,0
Tasmania,TAS,19/02/2020,icu_cum,0
Tasmania,TAS,19/02/2020,vent_cum,0
Western Australia,WA,19/02/2020,hosp_cum,0
Western Australia,WA,19/02/2020,icu_cum,0
Western Australia,WA,19/02/2020,vent_cum,0
South Australia,SA,19/02/2020,hosp_cum,0
South Australia,SA,19/02/2020,icu_cum,0
South Australia,SA,19/02/2020,vent_cum,0
New South Wales,NSW,19/02/2020,hosp_cum,0
New South Wales,NSW,19/02/2020,icu_cum,0
New South Wales,NSW,19/02/2020,vent_cum,0
Victoria,VIC,19/02/2020,hosp_cum,0
Victoria,VIC,19/02/2020,icu_cum,0
Victoria,VIC,19/02/2020,vent_cum,0
Queensland,QLD,19/02/2020,hosp_cum,0
Queensland,QLD,19/02/2020,icu_cum,0
Queensland,QLD,19/02/2020,vent_cum,0
Australian Capital Territory,ACT,20/02/2020,hosp_cum,0
Australian Capital Territory,ACT,20/02/2020,icu_cum,0
Australian Capital Territory,ACT,20/02/2020,vent_cum,0
Northern Territory,NT,20/02/2020,hosp_cum,0
Northern Territory,NT,20/02/2020,icu_cum,0
Northern Territory,NT,20/02/2020,vent_cum,0
Tasmania,TAS,20/02/2020,hosp_cum,0
Tasmania,TAS,20/02/2020,icu_cum,0
Tasmania,TAS,20/02/2020,vent_cum,0
Western Australia,WA,20/02/2020,hosp_cum,0
Western Australia,WA,20/02/2020,icu_cum,0
Western Australia,WA,20/02/2020,vent_cum,0
South Australia,SA,20/02/2020,hosp_cum,0
South Australia,SA,20/02/2020,icu_cum,0
South Australia,SA,20/02/2020,vent_cum,0
New South Wales,NSW,20/02/2020,hosp_cum,0
New South Wales,NSW,20/02/2020,icu_cum,0
New South Wales,NSW,20/02/2020,vent_cum,0
Victoria,VIC,20/02/2020,hosp_cum,0
Victoria,VIC,20/02/2020,icu_cum,0
Victoria,VIC,20/02/2020,vent_cum,0
Queensland,QLD,20/02/2020,hosp_cum,0
Queensland,QLD,20/02/2020,icu_cum,0
Queensland,QLD,20/02/2020,vent_cum,0
Australian Capital Territory,ACT,21/02/2020,hosp_cum,0
Australian Capital Territory,ACT,21/02/2020,icu_cum,0
Australian Capital Territory,ACT,21/02/2020,vent_cum,0
Northern Territory,NT,21/02/2020,hosp_cum,0
Northern Territory,NT,21/02/2020,icu_cum,0
Northern Territory,NT,21/02/2020,vent_cum,0
Tasmania,TAS,21/02/2020,hosp_cum,0
Tasmania,TAS,21/02/2020,icu_cum,0
Tasmania,TAS,21/02/2020,vent_cum,0
New South Wales,NSW,21/02/2020,hosp_cum,0
New South Wales,NSW,21/02/2020,icu_cum,0
New South Wales,NSW,21/02/2020,vent_cum,0
Victoria,VIC,21/02/2020,hosp_cum,0
Victoria,VIC,21/02/2020,icu_cum,0
Victoria,VIC,21/02/2020,vent_cum,0
Western Australia,WA,21/02/2020,hosp_cum,0
Western Australia,WA,21/02/2020,icu_cum,0
Western Australia,WA,21/02/2020,vent_cum,0
South Australia,SA,21/02/2020,hosp_cum,0
South Australia,SA,21/02/2020,icu_cum,0
South Australia,SA,21/02/2020,vent_cum,0
Queensland,QLD,21/02/2020,hosp_cum,0
Queensland,QLD,21/02/2020,icu_cum,0
Queensland,QLD,21/02/2020,vent_cum,0
Australian Capital Territory,ACT,22/02/2020,hosp_cum,0
Australian Capital Territory,ACT,22/02/2020,icu_cum,0
Australian Capital Territory,ACT,22/02/2020,vent_cum,0
Northern Territory,NT,22/02/2020,hosp_cum,0
Northern Territory,NT,22/02/2020,icu_cum,0
Northern Territory,NT,22/02/2020,vent_cum,0
Tasmania,TAS,22/02/2020,hosp_cum,0
Tasmania,TAS,22/02/2020,icu_cum,0
Tasmania,TAS,22/02/2020,vent_cum,0
Western Australia,WA,22/02/2020,hosp_cum,0
Western Australia,WA,22/02/2020,icu_cum,0
Western Australia,WA,22/02/2020,vent_cum,0
South Australia,SA,22/02/2020,hosp_cum,0
South Australia,SA,22/02/2020,icu_cum,0
South Australia,SA,22/02/2020,vent_cum,0
New South Wales,NSW,22/02/2020,hosp_cum,0
New South Wales,NSW,22/02/2020,icu_cum,0
New South Wales,NSW,22/02/2020,vent_cum,0
Victoria,VIC,22/02/2020,hosp_cum,0
Victoria,VIC,22/02/2020,icu_cum,0
Victoria,VIC,22/02/2020,vent_cum,0
Queensland,QLD,22/02/2020,hosp_cum,0
Queensland,QLD,22/02/2020,icu_cum,0
Queensland,QLD,22/02/2020,vent_cum,0
Australian Capital Territory,ACT,23/02/2020,hosp_cum,0
Australian Capital Territory,ACT,23/02/2020,icu_cum,0
Australian Capital Territory,ACT,23/02/2020,vent_cum,0
Northern Territory,NT,23/02/2020,hosp_cum,0
Northern Territory,NT,23/02/2020,icu_cum,0
Northern Territory,NT,23/02/2020,vent_cum,0
Tasmania,TAS,23/02/2020,hosp_cum,0
Tasmania,TAS,23/02/2020,icu_cum,0
Tasmania,TAS,23/02/2020,vent_cum,0
Western Australia,WA,23/02/2020,hosp_cum,0
Western Australia,WA,23/02/2020,icu_cum,0
Western Australia,WA,23/02/2020,vent_cum,0
South Australia,SA,23/02/2020,hosp_cum,0
South Australia,SA,23/02/2020,icu_cum,0
South Australia,SA,23/02/2020,vent_cum,0
New South Wales,NSW,23/02/2020,hosp_cum,0
New South Wales,NSW,23/02/2020,icu_cum,0
New South Wales,NSW,23/02/2020,vent_cum,0
Victoria,VIC,23/02/2020,hosp_cum,0
Victoria,VIC,23/02/2020,icu_cum,0
Victoria,VIC,23/02/2020,vent_cum,0
Queensland,QLD,23/02/2020,hosp_cum,0
Queensland,QLD,23/02/2020,icu_cum,0
Queensland,QLD,23/02/2020,vent_cum,0
Australian Capital Territory,ACT,24/02/2020,hosp_cum,0
Australian Capital Territory,ACT,24/02/2020,icu_cum,0
Australian Capital Territory,ACT,24/02/2020,vent_cum,0
Northern Territory,NT,24/02/2020,hosp_cum,0
Northern Territory,NT,24/02/2020,icu_cum,0
Northern Territory,NT,24/02/2020,vent_cum,0
Tasmania,TAS,24/02/2020,hosp_cum,0
Tasmania,TAS,24/02/2020,icu_cum,0
Tasmania,TAS,24/02/2020,vent_cum,0
Western Australia,WA,24/02/2020,hosp_cum,0
Western Australia,WA,24/02/2020,icu_cum,0
Western Australia,WA,24/02/2020,vent_cum,0
South Australia,SA,24/02/2020,hosp_cum,0
South Australia,SA,24/02/2020,icu_cum,0
South Australia,SA,24/02/2020,vent_cum,0
New South Wales,NSW,24/02/2020,hosp_cum,0
New South Wales,NSW,24/02/2020,icu_cum,0
New South Wales,NSW,24/02/2020,vent_cum,0
Victoria,VIC,24/02/2020,hosp_cum,0
Victoria,VIC,24/02/2020,icu_cum,0
Victoria,VIC,24/02/2020,vent_cum,0
Queensland,QLD,24/02/2020,hosp_cum,0
Queensland,QLD,24/02/2020,icu_cum,0
Queensland,QLD,24/02/2020,vent_cum,0
Australian Capital Territory,ACT,25/02/2020,hosp_cum,0
Australian Capital Territory,ACT,25/02/2020,icu_cum,0
Australian Capital Territory,ACT,25/02/2020,vent_cum,0
Northern Territory,NT,25/02/2020,hosp_cum,0
Northern Territory,NT,25/02/2020,icu_cum,0
Northern Territory,NT,25/02/2020,vent_cum,0
Tasmania,TAS,25/02/2020,hosp_cum,0
Tasmania,TAS,25/02/2020,icu_cum,0
Tasmania,TAS,25/02/2020,vent_cum,0
Western Australia,WA,25/02/2020,hosp_cum,0
Western Australia,WA,25/02/2020,icu_cum,0
Western Australia,WA,25/02/2020,vent_cum,0
South Australia,SA,25/02/2020,hosp_cum,0
South Australia,SA,25/02/2020,icu_cum,0
South Australia,SA,25/02/2020,vent_cum,0
New South Wales,NSW,25/02/2020,hosp_cum,0
New South Wales,NSW,25/02/2020,icu_cum,0
New South Wales,NSW,25/02/2020,vent_cum,0
Victoria,VIC,25/02/2020,hosp_cum,0
Victoria,VIC,25/02/2020,icu_cum,0
Victoria,VIC,25/02/2020,vent_cum,0
Queensland,QLD,25/02/2020,hosp_cum,0
Queensland,QLD,25/02/2020,icu_cum,0
Queensland,QLD,25/02/2020,vent_cum,0
Australian Capital Territory,ACT,26/02/2020,hosp_cum,0
Australian Capital Territory,ACT,26/02/2020,icu_cum,0
Australian Capital Territory,ACT,26/02/2020,vent_cum,0
Northern Territory,NT,26/02/2020,hosp_cum,0
Northern Territory,NT,26/02/2020,icu_cum,0
Northern Territory,NT,26/02/2020,vent_cum,0
Tasmania,TAS,26/02/2020,hosp_cum,0
Tasmania,TAS,26/02/2020,icu_cum,0
Tasmania,TAS,26/02/2020,vent_cum,0
Western Australia,WA,26/02/2020,hosp_cum,0
Western Australia,WA,26/02/2020,icu_cum,0
Western Australia,WA,26/02/2020,vent_cum,0
South Australia,SA,26/02/2020,hosp_cum,0
South Australia,SA,26/02/2020,icu_cum,0
South Australia,SA,26/02/2020,vent_cum,0
New South Wales,NSW,26/02/2020,hosp_cum,0
New South Wales,NSW,26/02/2020,icu_cum,0
New South Wales,NSW,26/02/2020,vent_cum,0
Victoria,VIC,26/02/2020,hosp_cum,0
Victoria,VIC,26/02/2020,icu_cum,0
Victoria,VIC,26/02/2020,vent_cum,0
Queensland,QLD,26/02/2020,hosp_cum,0
Queensland,QLD,26/02/2020,icu_cum,0
Queensland,QLD,26/02/2020,vent_cum,0
Australian Capital Territory,ACT,27/02/2020,hosp_cum,0
Australian Capital Territory,ACT,27/02/2020,icu_cum,0
Australian Capital Territory,ACT,27/02/2020,vent_cum,0
Northern Territory,NT,27/02/2020,hosp_cum,0
Northern Territory,NT,27/02/2020,icu_cum,0
Northern Territory,NT,27/02/2020,vent_cum,0
Tasmania,TAS,27/02/2020,hosp_cum,0
Tasmania,TAS,27/02/2020,icu_cum,0
Tasmania,TAS,27/02/2020,vent_cum,0
Western Australia,WA,27/02/2020,hosp_cum,0
Western Australia,WA,27/02/2020,icu_cum,0
Western Australia,WA,27/02/2020,vent_cum,0
South Australia,SA,27/02/2020,hosp_cum,0
South Australia,SA,27/02/2020,icu_cum,0
South Australia,SA,27/02/2020,vent_cum,0
New South Wales,NSW,27/02/2020,hosp_cum,0
New South Wales,NSW,27/02/2020,icu_cum,0
New South Wales,NSW,27/02/2020,vent_cum,0
Queensland,QLD,27/02/2020,hosp_cum,0
Queensland,QLD,27/02/2020,icu_cum,0
Queensland,QLD,27/02/2020,vent_cum,0
Victoria,VIC,27/02/2020,hosp_cum,0
Victoria,VIC,27/02/2020,icu_cum,0
Victoria,VIC,27/02/2020,vent_cum,0
Australian Capital Territory,ACT,28/02/2020,hosp_cum,0
Australian Capital Territory,ACT,28/02/2020,icu_cum,0
Australian Capital Territory,ACT,28/02/2020,vent_cum,0
Northern Territory,NT,28/02/2020,hosp_cum,0
Northern Territory,NT,28/02/2020,icu_cum,0
Northern Territory,NT,28/02/2020,vent_cum,0
Tasmania,TAS,28/02/2020,hosp_cum,0
Tasmania,TAS,28/02/2020,icu_cum,0
Tasmania,TAS,28/02/2020,vent_cum,0
South Australia,SA,28/02/2020,hosp_cum,0
South Australia,SA,28/02/2020,icu_cum,0
South Australia,SA,28/02/2020,vent_cum,0
New South Wales,NSW,28/02/2020,hosp_cum,0
New South Wales,NSW,28/02/2020,icu_cum,0
New South Wales,NSW,28/02/2020,vent_cum,0
Victoria,VIC,28/02/2020,hosp_cum,0
Victoria,VIC,28/02/2020,icu_cum,0
Victoria,VIC,28/02/2020,vent_cum,0
Western Australia,WA,28/02/2020,hosp_cum,0
Western Australia,WA,28/02/2020,icu_cum,0
Western Australia,WA,28/02/2020,vent_cum,0
Queensland,QLD,28/02/2020,hosp_cum,0
Queensland,QLD,28/02/2020,icu_cum,0
Queensland,QLD,28/02/2020,vent_cum,0
Australian Capital Territory,ACT,29/02/2020,hosp_cum,0
Australian Capital Territory,ACT,29/02/2020,icu_cum,0
Australian Capital Territory,ACT,29/02/2020,vent_cum,0
Northern Territory,NT,29/02/2020,hosp_cum,0
Northern Territory,NT,29/02/2020,icu_cum,0
Northern Territory,NT,29/02/2020,vent_cum,0
Tasmania,TAS,29/02/2020,hosp_cum,0
Tasmania,TAS,29/02/2020,icu_cum,0
Tasmania,TAS,29/02/2020,vent_cum,0
Western Australia,WA,29/02/2020,hosp_cum,0
Western Australia,WA,29/02/2020,icu_cum,0
Western Australia,WA,29/02/2020,vent_cum,0
South Australia,SA,29/02/2020,hosp_cum,0
South Australia,SA,29/02/2020,icu_cum,0
South Australia,SA,29/02/2020,vent_cum,0
New South Wales,NSW,29/02/2020,hosp_cum,0
New South Wales,NSW,29/02/2020,icu_cum,0
New South Wales,NSW,29/02/2020,vent_cum,0
Victoria,VIC,29/02/2020,hosp_cum,0
Victoria,VIC,29/02/2020,icu_cum,0
Victoria,VIC,29/02/2020,vent_cum,0
Queensland,QLD,29/02/2020,hosp_cum,0
Queensland,QLD,29/02/2020,icu_cum,0
Queensland,QLD,29/02/2020,vent_cum,0
Australian Capital Territory,ACT,1/03/2020,hosp_cum,0
Australian Capital Territory,ACT,1/03/2020,icu_cum,0
Australian Capital Territory,ACT,1/03/2020,vent_cum,0
Northern Territory,NT,1/03/2020,hosp_cum,0
Northern Territory,NT,1/03/2020,icu_cum,0
Northern Territory,NT,1/03/2020,vent_cum,0
Tasmania,TAS,1/03/2020,hosp_cum,0
Tasmania,TAS,1/03/2020,icu_cum,0
Tasmania,TAS,1/03/2020,vent_cum,0
Western Australia,WA,1/03/2020,hosp_cum,0
Western Australia,WA,1/03/2020,icu_cum,0
Western Australia,WA,1/03/2020,vent_cum,0
South Australia,SA,1/03/2020,hosp_cum,0
South Australia,SA,1/03/2020,icu_cum,0
South Australia,SA,1/03/2020,vent_cum,0
Queensland,QLD,1/03/2020,hosp_cum,0
Queensland,QLD,1/03/2020,icu_cum,0
Queensland,QLD,1/03/2020,vent_cum,0
New South Wales,NSW,1/03/2020,hosp_cum,0
New South Wales,NSW,1/03/2020,icu_cum,0
New South Wales,NSW,1/03/2020,vent_cum,0
Victoria,VIC,1/03/2020,hosp_cum,0
Victoria,VIC,1/03/2020,icu_cum,0
Victoria,VIC,1/03/2020,vent_cum,0
Australian Capital Territory,ACT,2/03/2020,hosp_cum,0
Australian Capital Territory,ACT,2/03/2020,icu_cum,0
Australian Capital Territory,ACT,2/03/2020,vent_cum,0
Northern Territory,NT,2/03/2020,hosp_cum,0
Northern Territory,NT,2/03/2020,icu_cum,0
Northern Territory,NT,2/03/2020,vent_cum,0
Tasmania,TAS,2/03/2020,hosp_cum,0
Tasmania,TAS,2/03/2020,icu_cum,0
Tasmania,TAS,2/03/2020,vent_cum,0
Western Australia,WA,2/03/2020,hosp_cum,0
Western Australia,WA,2/03/2020,icu_cum,0
Western Australia,WA,2/03/2020,vent_cum,0
South Australia,SA,2/03/2020,hosp_cum,0
South Australia,SA,2/03/2020,icu_cum,0
South Australia,SA,2/03/2020,vent_cum,0
Queensland,QLD,2/03/2020,hosp_cum,0
Queensland,QLD,2/03/2020,icu_cum,0
Queensland,QLD,2/03/2020,vent_cum,0
Victoria,VIC,2/03/2020,hosp_cum,0
Victoria,VIC,2/03/2020,icu_cum,0
Victoria,VIC,2/03/2020,vent_cum,0
New South Wales,NSW,2/03/2020,hosp_cum,0
New South Wales,NSW,2/03/2020,icu_cum,0
New South Wales,NSW,2/03/2020,vent_cum,0
Australian Capital Territory,ACT,3/03/2020,hosp_cum,0
Australian Capital Territory,ACT,3/03/2020,icu_cum,0
Australian Capital Territory,ACT,3/03/2020,vent_cum,0
Northern Territory,NT,3/03/2020,hosp_cum,0
Northern Territory,NT,3/03/2020,icu_cum,0
Northern Territory,NT,3/03/2020,vent_cum,0
Western Australia,WA,3/03/2020,hosp_cum,0
Western Australia,WA,3/03/2020,icu_cum,0
Western Australia,WA,3/03/2020,vent_cum,0
South Australia,SA,3/03/2020,hosp_cum,0
South Australia,SA,3/03/2020,icu_cum,0
South Australia,SA,3/03/2020,vent_cum,0
Victoria,VIC,3/03/2020,hosp_cum,0
Victoria,VIC,3/03/2020,icu_cum,0
Victoria,VIC,3/03/2020,vent_cum,0
Tasmania,TAS,3/03/2020,hosp_cum,0
Tasmania,TAS,3/03/2020,icu_cum,0
Tasmania,TAS,3/03/2020,vent_cum,0
Queensland,QLD,3/03/2020,hosp_cum,0
Queensland,QLD,3/03/2020,icu_cum,0
Queensland,QLD,3/03/2020,vent_cum,0
New South Wales,NSW,3/03/2020,hosp_cum,0
New South Wales,NSW,3/03/2020,icu_cum,0
New South Wales,NSW,3/03/2020,vent_cum,0
Australian Capital Territory,ACT,4/03/2020,hosp_cum,0
Australian Capital Territory,ACT,4/03/2020,icu_cum,0
Australian Capital Territory,ACT,4/03/2020,vent_cum,0
Northern Territory,NT,4/03/2020,hosp_cum,0
Northern Territory,NT,4/03/2020,icu_cum,0
Northern Territory,NT,4/03/2020,vent_cum,0
Tasmania,TAS,4/03/2020,hosp_cum,0
Tasmania,TAS,4/03/2020,icu_cum,0
Tasmania,TAS,4/03/2020,vent_cum,0
Western Australia,WA,4/03/2020,hosp_cum,0
Western Australia,WA,4/03/2020,icu_cum,0
Western Australia,WA,4/03/2020,vent_cum,0
Victoria,VIC,4/03/2020,hosp_cum,0
Victoria,VIC,4/03/2020,icu_cum,0
Victoria,VIC,4/03/2020,vent_cum,0
Queensland,QLD,4/03/2020,hosp_cum,0
Queensland,QLD,4/03/2020,icu_cum,0
Queensland,QLD,4/03/2020,vent_cum,0
South Australia,SA,4/03/2020,hosp_cum,0
South Australia,SA,4/03/2020,icu_cum,0
South Australia,SA,4/03/2020,vent_cum,0
New South Wales,NSW,4/03/2020,hosp_cum,0
New South Wales,NSW,4/03/2020,icu_cum,0
New South Wales,NSW,4/03/2020,vent_cum,0
Australian Capital Territory,ACT,5/03/2020,hosp_cum,0
Australian Capital Territory,ACT,5/03/2020,icu_cum,0
Australian Capital Territory,ACT,5/03/2020,vent_cum,0
Northern Territory,NT,5/03/2020,hosp_cum,0
Northern Territory,NT,5/03/2020,icu_cum,0
Northern Territory,NT,5/03/2020,vent_cum,0
Tasmania,TAS,5/03/2020,hosp_cum,0
Tasmania,TAS,5/03/2020,icu_cum,0
Tasmania,TAS,5/03/2020,vent_cum,0
Victoria,VIC,5/03/2020,hosp_cum,0
Victoria,VIC,5/03/2020,icu_cum,0
Victoria,VIC,5/03/2020,vent_cum,0
Western Australia,WA,5/03/2020,hosp_cum,0
Western Australia,WA,5/03/2020,icu_cum,0
Western Australia,WA,5/03/2020,vent_cum,0
South Australia,SA,5/03/2020,hosp_cum,0
South Australia,SA,5/03/2020,icu_cum,0
South Australia,SA,5/03/2020,vent_cum,0
Queensland,QLD,5/03/2020,hosp_cum,0
Queensland,QLD,5/03/2020,icu_cum,0
Queensland,QLD,5/03/2020,vent_cum,0
New South Wales,NSW,5/03/2020,hosp_cum,0
New South Wales,NSW,5/03/2020,icu_cum,0
New South Wales,NSW,5/03/2020,vent_cum,0
Australian Capital Territory,ACT,6/03/2020,hosp_cum,0
Australian Capital Territory,ACT,6/03/2020,icu_cum,0
Australian Capital Territory,ACT,6/03/2020,vent_cum,0
Northern Territory,NT,6/03/2020,hosp_cum,0
Northern Territory,NT,6/03/2020,icu_cum,0
Northern Territory,NT,6/03/2020,vent_cum,0
Tasmania,TAS,6/03/2020,hosp_cum,0
Tasmania,TAS,6/03/2020,icu_cum,0
Tasmania,TAS,6/03/2020,vent_cum,0
Western Australia,WA,6/03/2020,hosp_cum,0
Western Australia,WA,6/03/2020,icu_cum,0
Western Australia,WA,6/03/2020,vent_cum,0
South Australia,SA,6/03/2020,hosp_cum,0
South Australia,SA,6/03/2020,icu_cum,0
South Australia,SA,6/03/2020,vent_cum,0
Victoria,VIC,6/03/2020,hosp_cum,0
Victoria,VIC,6/03/2020,icu_cum,0
Victoria,VIC,6/03/2020,vent_cum,0
Queensland,QLD,6/03/2020,hosp_cum,0
Queensland,QLD,6/03/2020,icu_cum,0
Queensland,QLD,6/03/2020,vent_cum,0
New South Wales,NSW,6/03/2020,hosp_cum,0
New South Wales,NSW,6/03/2020,icu_cum,0
New South Wales,NSW,6/03/2020,vent_cum,0
Australian Capital Territory,ACT,7/03/2020,hosp_cum,0
Australian Capital Territory,ACT,7/03/2020,icu_cum,0
Australian Capital Territory,ACT,7/03/2020,vent_cum,0
Northern Territory,NT,7/03/2020,hosp_cum,0
Northern Territory,NT,7/03/2020,icu_cum,0
Northern Territory,NT,7/03/2020,vent_cum,0
Western Australia,WA,7/03/2020,hosp_cum,0
Western Australia,WA,7/03/2020,icu_cum,0
Western Australia,WA,7/03/2020,vent_cum,0
South Australia,SA,7/03/2020,hosp_cum,0
South Australia,SA,7/03/2020,icu_cum,0
South Australia,SA,7/03/2020,vent_cum,0
Queensland,QLD,7/03/2020,hosp_cum,0
Queensland,QLD,7/03/2020,icu_cum,0
Queensland,QLD,7/03/2020,vent_cum,0
Tasmania,TAS,7/03/2020,hosp_cum,0
Tasmania,TAS,7/03/2020,icu_cum,0
Tasmania,TAS,7/03/2020,vent_cum,0
Victoria,VIC,7/03/2020,hosp_cum,0
Victoria,VIC,7/03/2020,icu_cum,0
Victoria,VIC,7/03/2020,vent_cum,0
New South Wales,NSW,7/03/2020,hosp_cum,0
New South Wales,NSW,7/03/2020,icu_cum,0
New South Wales,NSW,7/03/2020,vent_cum,0
Australian Capital Territory,ACT,8/03/2020,hosp_cum,0
Australian Capital Territory,ACT,8/03/2020,icu_cum,0
Australian Capital Territory,ACT,8/03/2020,vent_cum,0
Northern Territory,NT,8/03/2020,hosp_cum,0
Northern Territory,NT,8/03/2020,icu_cum,0
Northern Territory,NT,8/03/2020,vent_cum,0
Tasmania,TAS,8/03/2020,hosp_cum,0
Tasmania,TAS,8/03/2020,icu_cum,0
Tasmania,TAS,8/03/2020,vent_cum,0
South Australia,SA,8/03/2020,hosp_cum,0
South Australia,SA,8/03/2020,icu_cum,0
South Australia,SA,8/03/2020,vent_cum,0
Western Australia,WA,8/03/2020,hosp_cum,0
Western Australia,WA,8/03/2020,icu_cum,0
Western Australia,WA,8/03/2020,vent_cum,0
Victoria,VIC,8/03/2020,hosp_cum,0
Victoria,VIC,8/03/2020,icu_cum,0
Victoria,VIC,8/03/2020,vent_cum,0
Queensland,QLD,8/03/2020,hosp_cum,0
Queensland,QLD,8/03/2020,icu_cum,0
Queensland,QLD,8/03/2020,vent_cum,0
New South Wales,NSW,8/03/2020,hosp_cum,0
New South Wales,NSW,8/03/2020,icu_cum,0
New South Wales,NSW,8/03/2020,vent_cum,0
Australian Capital Territory,ACT,9/03/2020,hosp_cum,0
Australian Capital Territory,ACT,9/03/2020,icu_cum,0
Australian Capital Territory,ACT,9/03/2020,vent_cum,0
Northern Territory,NT,9/03/2020,hosp_cum,0
Northern Territory,NT,9/03/2020,icu_cum,0
Northern Territory,NT,9/03/2020,vent_cum,0
Tasmania,TAS,9/03/2020,hosp_cum,0
Tasmania,TAS,9/03/2020,icu_cum,0
Tasmania,TAS,9/03/2020,vent_cum,0
South Australia,SA,9/03/2020,hosp_cum,0
South Australia,SA,9/03/2020,icu_cum,0
South Australia,SA,9/03/2020,vent_cum,0
Queensland,QLD,9/03/2020,hosp_cum,0
Queensland,QLD,9/03/2020,icu_cum,0
Queensland,QLD,9/03/2020,vent_cum,0
Western Australia,WA,9/03/2020,hosp_cum,0
Western Australia,WA,9/03/2020,icu_cum,0
Western Australia,WA,9/03/2020,vent_cum,0
Victoria,VIC,9/03/2020,hosp_cum,0
Victoria,VIC,9/03/2020,icu_cum,0
Victoria,VIC,9/03/2020,vent_cum,0
